;id;dish_id;sale_id;quantity
11751;3503;23;1752;1
1751;3504;47;1752;3
1752;3505;39;1753;2
11752;3506;12;1753;2
11753;3507;70;1754;1
1753;3508;36;1754;2
11754;3509;47;1755;1
1754;3510;58;1755;3
11755;3511;36;1756;1
1755;3512;53;1756;1
11756;3513;38;1757;1
1756;3514;37;1757;3
11757;3515;18;1758;3
1757;3516;15;1758;1
1758;3517;59;1759;3
11758;3518;27;1759;2
1759;3519;32;1760;3
11759;3520;9;1760;2
11760;3521;70;1761;2
1760;3522;66;1761;2
1761;3523;31;1762;2
11761;3524;35;1762;3
11762;3525;64;1763;3
1762;3526;44;1763;1
11763;3527;48;1764;1
1763;3528;10;1764;3
1764;3529;51;1765;1
11764;3530;11;1765;3
1765;3531;37;1766;1
11765;3532;33;1766;2
11766;3533;24;1767;2
1766;3534;11;1767;3
11767;3535;22;1768;2
1767;3536;67;1768;1
11768;3537;53;1769;2
1768;3538;10;1769;2
1769;3539;61;1770;3
11769;3540;40;1770;3
11770;3541;63;1771;1
1770;3542;64;1771;1
1771;3543;29;1772;2
11771;3544;14;1772;3
11772;3545;37;1773;3
1772;3546;45;1773;2
11773;3547;51;1774;1
1773;3548;19;1774;2
11774;3549;38;1775;1
1774;3550;58;1775;1
1775;3551;14;1776;2
11775;3552;28;1776;1
1776;3553;68;1777;3
11776;3554;5;1777;2
1777;3555;39;1778;3
11777;3556;4;1778;3
1778;3557;19;1779;1
11778;3558;20;1779;3
1779;3559;64;1780;2
11779;3560;27;1780;3
11780;3561;40;1781;2
1780;3562;64;1781;1
11781;3563;51;1782;2
1781;3564;1;1782;1
11782;3565;56;1783;2
1782;3566;65;1783;1
11783;3567;65;1784;1
1783;3568;53;1784;2
11784;3569;43;1785;1
1784;3570;60;1785;2
1785;3571;15;1786;1
11785;3572;19;1786;3
11786;3573;43;1787;3
1786;3574;57;1787;1
1787;3575;65;1788;3
11787;3576;39;1788;2
1788;3577;6;1789;2
11788;3578;29;1789;1
11789;3579;14;1790;3
1789;3580;30;1790;1
11790;3581;37;1791;1
1790;3582;52;1791;2
11791;3583;12;1792;1
1791;3584;20;1792;1
1792;3585;41;1793;3
11792;3586;3;1793;2
11793;3587;30;1794;3
1793;3588;26;1794;3
11794;3589;57;1795;2
1794;3590;61;1795;3
1795;3591;44;1796;1
11795;3592;10;1796;1
11796;3593;8;1797;3
1796;3594;66;1797;3
1797;3595;12;1798;1
11797;3596;34;1798;1
11798;3597;71;1799;3
1798;3598;63;1799;3
1799;3599;6;1800;2
11799;3600;19;1800;2
1800;3601;58;1801;3
11800;3602;47;1801;2
1801;3603;31;1802;3
11801;3604;55;1802;3
1802;3605;25;1803;2
11802;3606;22;1803;1
11803;3607;25;1804;3
1803;3608;41;1804;1
1804;3609;57;1805;2
11804;3610;18;1805;3
11805;3611;68;1806;2
1805;3612;12;1806;2
1806;3613;67;1807;2
11806;3614;18;1807;2
1807;3615;25;1808;1
11807;3616;11;1808;2
1808;3617;18;1809;3
11808;3618;11;1809;1
1809;3619;5;1810;1
11809;3620;51;1810;3
1810;3621;36;1811;2
11810;3622;28;1811;3
11811;3623;59;1812;2
1811;3624;4;1812;3
1812;3625;19;1813;1
11812;3626;27;1813;2
11813;3627;16;1814;1
1813;3628;67;1814;1
11814;3629;58;1815;2
1814;3630;3;1815;3
1815;3631;14;1816;1
11815;3632;59;1816;2
1816;3633;13;1817;2
11816;3634;19;1817;3
11817;3635;33;1818;3
1817;3636;17;1818;2
1818;3637;16;1819;3
11818;3638;15;1819;1
11819;3639;45;1820;2
1819;3640;49;1820;2
1820;3641;52;1821;3
11820;3642;7;1821;2
11821;3643;34;1822;2
1821;3644;51;1822;1
11822;3645;67;1823;2
1822;3646;21;1823;1
11823;3647;38;1824;3
1823;3648;7;1824;1
11824;3649;19;1825;1
1824;3650;15;1825;1
11825;3651;27;1826;3
1825;3652;8;1826;2
1826;3653;17;1827;1
11826;3654;68;1827;3
11827;3655;32;1828;2
1827;3656;46;1828;1
1828;3657;36;1829;2
11828;3658;16;1829;3
11829;3659;45;1830;2
1829;3660;63;1830;2
11830;3661;1;1831;2
1830;3662;36;1831;2
11831;3663;59;1832;3
1831;3664;52;1832;3
11832;3665;68;1833;3
1832;3666;7;1833;1
11833;3667;30;1834;1
1833;3668;24;1834;1
11834;3669;54;1835;2
1834;3670;54;1835;2
11835;3671;15;1836;3
1835;3672;1;1836;3
11836;3673;46;1837;1
1836;3674;63;1837;1
11837;3675;24;1838;3
1837;3676;32;1838;3
1838;3677;48;1839;2
11838;3678;11;1839;1
11839;3679;13;1840;3
1839;3680;36;1840;2
11840;3681;68;1841;1
1840;3682;36;1841;3
11841;3683;24;1842;1
1841;3684;23;1842;2
1842;3685;23;1843;2
11842;3686;34;1843;3
1843;3687;50;1844;2
11843;3688;12;1844;1
1844;3689;42;1845;1
11844;3690;11;1845;3
1845;3691;49;1846;2
11845;3692;67;1846;1
1846;3693;36;1847;1
11846;3694;49;1847;1
1847;3695;23;1848;2
11847;3696;26;1848;3
1848;3697;24;1849;3
11848;3698;61;1849;2
1849;3699;34;1850;3
11849;3700;34;1850;3
1850;3701;23;1851;3
11850;3702;51;1851;2
11851;3703;71;1852;1
1851;3704;7;1852;1
11852;3705;18;1853;3
1852;3706;29;1853;1
11853;3707;64;1854;3
1853;3708;47;1854;1
11854;3709;41;1855;2
1854;3710;11;1855;3
1855;3711;59;1856;1
11855;3712;57;1856;2
1856;3713;12;1857;1
11856;3714;70;1857;2
1857;3715;69;1858;1
11857;3716;5;1858;1
11858;3717;20;1859;3
1858;3718;56;1859;3
1859;3719;66;1860;2
11859;3720;19;1860;1
1860;3721;49;1861;3
11860;3722;71;1861;1
1861;3723;51;1862;2
11861;3724;7;1862;1
11862;3725;18;1863;1
1862;3726;42;1863;3
1863;3727;70;1864;2
11863;3728;62;1864;2
1864;3729;54;1865;2
11864;3730;3;1865;1
11865;3731;23;1866;2
1865;3732;58;1866;2
11866;3733;34;1867;2
1866;3734;15;1867;2
11867;3735;71;1868;2
1867;3736;62;1868;1
1868;3737;27;1869;2
11868;3738;33;1869;1
11869;3739;44;1870;2
1869;3740;11;1870;3
1870;3741;17;1871;3
11870;3742;11;1871;2
1871;3743;50;1872;1
11871;3744;1;1872;1
1872;3745;51;1873;3
11872;3746;10;1873;2
1873;3747;67;1874;3
11873;3748;39;1874;1
11874;3749;8;1875;2
1874;3750;68;1875;2
1875;3751;23;1876;1
11875;3752;66;1876;1
1876;3753;35;1877;1
11876;3754;14;1877;3
1877;3755;32;1878;1
11877;3756;22;1878;2
11878;3757;51;1879;3
1878;3758;20;1879;3
1879;3759;20;1880;3
11879;3760;41;1880;1
1880;3761;51;1881;3
11880;3762;10;1881;1
1881;3763;62;1882;3
11881;3764;15;1882;3
11882;3765;36;1883;3
1882;3766;9;1883;3
1883;3767;55;1884;3
11883;3768;43;1884;2
1884;3769;70;1885;2
11884;3770;37;1885;3
1885;3771;9;1886;3
11885;3772;67;1886;3
1886;3773;45;1887;2
11886;3774;11;1887;1
1887;3775;44;1888;1
11887;3776;33;1888;1
1888;3777;53;1889;3
11888;3778;8;1889;1
1889;3779;8;1890;1
11889;3780;34;1890;3
11890;3781;18;1891;1
1890;3782;13;1891;3
1891;3783;29;1892;3
11891;3784;62;1892;2
1892;3785;45;1893;3
11892;3786;16;1893;3
1893;3787;43;1894;2
11893;3788;12;1894;2
11894;3789;62;1895;2
1894;3790;70;1895;3
1895;3791;42;1896;2
11895;3792;40;1896;2
1896;3793;9;1897;1
11896;3794;37;1897;2
1897;3795;38;1898;2
11897;3796;16;1898;2
1898;3797;14;1899;2
11898;3798;48;1899;2
1899;3799;36;1900;1
11899;3800;61;1900;2
1900;3801;20;1901;2
11900;3802;49;1901;1
1901;3803;55;1902;2
11901;3804;9;1902;1
1902;3805;42;1903;2
11902;3806;2;1903;3
1903;3807;28;1904;1
11903;3808;67;1904;3
1904;3809;69;1905;2
11904;3810;8;1905;2
1905;3811;63;1906;1
11905;3812;20;1906;3
1906;3813;55;1907;1
11906;3814;16;1907;3
1907;3815;54;1908;1
11907;3816;50;1908;1
1908;3817;24;1909;1
11908;3818;31;1909;2
1909;3819;29;1910;1
11909;3820;43;1910;1
1910;3821;1;1911;2
11910;3822;22;1911;3
1911;3823;71;1912;2
11911;3824;26;1912;1
1912;3825;71;1913;3
11912;3826;15;1913;2
1913;3827;45;1914;1
11913;3828;66;1914;3
1914;3829;36;1915;1
11914;3830;28;1915;2
11915;3831;36;1916;3
1915;3832;51;1916;2
11916;3833;27;1917;3
1916;3834;60;1917;1
11917;3835;68;1918;3
1917;3836;23;1918;3
11918;3837;69;1919;3
1918;3838;45;1919;1
11919;3839;30;1920;1
1919;3840;4;1920;2
11920;3841;36;1921;3
1920;3842;25;1921;2
11921;3843;18;1922;2
1921;3844;62;1922;1
11922;3845;32;1923;3
1922;3846;24;1923;2
11923;3847;4;1924;3
1923;3848;20;1924;2
11924;3849;9;1925;3
1924;3850;18;1925;2
11925;3851;16;1926;3
1925;3852;50;1926;1
11926;3853;17;1927;2
1926;3854;2;1927;1
11927;3855;65;1928;3
1927;3856;27;1928;3
11928;3857;27;1929;3
1928;3858;48;1929;2
11929;3859;32;1930;1
1929;3860;14;1930;1
11930;3861;55;1931;2
1930;3862;64;1931;3
11931;3863;40;1932;1
1931;3864;9;1932;2
11932;3865;26;1933;3
1932;3866;9;1933;1
11933;3867;6;1934;1
1933;3868;33;1934;2
11934;3869;61;1935;3
1934;3870;51;1935;3
11935;3871;70;1936;1
1935;3872;2;1936;3
11936;3873;54;1937;2
1936;3874;65;1937;1
1937;3875;59;1938;2
11937;3876;13;1938;2
1938;3877;63;1939;1
11938;3878;10;1939;3
1939;3879;6;1940;3
11939;3880;45;1940;3
1940;3881;69;1941;3
11940;3882;42;1941;2
11941;3883;69;1942;1
1941;3884;43;1942;3
1942;3885;23;1943;2
11942;3886;24;1943;3
11943;3887;49;1944;2
1943;3888;58;1944;3
11944;3889;56;1945;3
1944;3890;31;1945;1
1945;3891;62;1946;3
11945;3892;38;1946;1
11946;3893;50;1947;1
1946;3894;25;1947;2
1947;3895;34;1948;1
11947;3896;67;1948;3
11948;3897;61;1949;2
1948;3898;17;1949;3
11949;3899;45;1950;1
1949;3900;60;1950;3
1950;3901;66;1951;2
11950;3902;51;1951;1
1951;3903;4;1952;2
11951;3904;24;1952;2
1952;3905;57;1953;3
11952;3906;33;1953;2
1953;3907;21;1954;2
11953;3908;2;1954;3
1954;3909;11;1955;2
11954;3910;49;1955;2
1955;3911;24;1956;2
11955;3912;40;1956;1
11956;3913;22;1957;3
1956;3914;56;1957;1
1957;3915;26;1958;2
11957;3916;30;1958;3
11958;3917;2;1959;2
1958;3918;46;1959;2
1959;3919;5;1960;2
11959;3920;48;1960;3
1960;3921;11;1961;1
11960;3922;20;1961;2
1961;3923;43;1962;1
11961;3924;60;1962;2
1962;3925;64;1963;2
11962;3926;15;1963;1
1963;3927;42;1964;2
11963;3928;14;1964;3
1964;3929;3;1965;2
11964;3930;29;1965;2
11965;3931;48;1966;2
1965;3932;61;1966;3
1966;3933;19;1967;2
11966;3934;21;1967;3
1967;3935;22;1968;1
11967;3936;36;1968;3
1968;3937;61;1969;3
11968;3938;17;1969;1
1969;3939;4;1970;2
11969;3940;29;1970;3
1970;3941;26;1971;3
11970;3942;25;1971;1
11971;3943;8;1972;1
1971;3944;69;1972;3
11972;3945;33;1973;1
1972;3946;2;1973;3
11973;3947;16;1974;2
1973;3948;19;1974;2
11974;3949;59;1975;3
1974;3950;55;1975;2
11975;3951;3;1976;1
1975;3952;53;1976;2
1976;3953;56;1977;2
11976;3954;47;1977;2
11977;3955;36;1978;2
1977;3956;69;1978;2
1978;3957;26;1979;2
11978;3958;61;1979;3
1979;3959;27;1980;1
11979;3960;44;1980;3
1980;3961;60;1981;3
11980;3962;48;1981;1
1981;3963;34;1982;3
11981;3964;41;1982;3
1982;3965;28;1983;3
11982;3966;27;1983;2
1983;3967;55;1984;3
11983;3968;65;1984;2
11984;3969;18;1985;2
1984;3970;23;1985;3
1985;3971;21;1986;3
11985;3972;6;1986;2
1986;3973;14;1987;2
11986;3974;70;1987;1
11987;3975;23;1988;2
1987;3976;35;1988;3
11988;3977;3;1989;3
1988;3978;38;1989;1
1989;3979;20;1990;1
11989;3980;27;1990;1
11990;3981;32;1991;3
1990;3982;36;1991;2
11991;3983;50;1992;3
1991;3984;15;1992;1
1992;3985;55;1993;2
11992;3986;29;1993;3
1993;3987;51;1994;2
11993;3988;10;1994;2
11994;3989;66;1995;2
1994;3990;44;1995;2
1995;3991;2;1996;1
11995;3992;44;1996;2
11996;3993;49;1997;1
1996;3994;65;1997;2
1997;3995;24;1998;1
11997;3996;49;1998;2
11998;3997;5;1999;3
1998;3998;15;1999;1
11999;3999;44;2000;3
1999;4000;31;2000;1
12000;4001;24;2001;3
2000;4002;45;2001;2
2001;4003;47;2002;1
12001;4004;10;2002;3
12002;4005;39;2003;2
2002;4006;14;2003;3
12003;4007;28;2004;2
2003;4008;53;2004;2
12004;4009;64;2005;1
2004;4010;63;2005;3
12005;4011;29;2006;3
2005;4012;56;2006;2
2006;4013;33;2007;1
12006;4014;43;2007;1
12007;4015;45;2008;3
2007;4016;18;2008;1
2008;4017;47;2009;1
12008;4018;13;2009;2
2009;4019;23;2010;2
12009;4020;64;2010;1
2010;4021;52;2011;1
12010;4022;8;2011;3
2011;4023;31;2012;1
12011;4024;14;2012;1
2012;4025;23;2013;1
12012;4026;6;2013;1
2013;4027;47;2014;3
12013;4028;33;2014;3
12014;4029;31;2015;1
2014;4030;2;2015;1
12015;4031;47;2016;1
2015;4032;13;2016;2
12016;4033;35;2017;3
2016;4034;12;2017;1
12017;4035;69;2018;2
2017;4036;62;2018;1
12018;4037;30;2019;1
2018;4038;42;2019;3
12019;4039;4;2020;2
2019;4040;26;2020;2
12020;4041;9;2021;1
2020;4042;66;2021;2
2021;4043;34;2022;3
12021;4044;62;2022;1
12022;4045;41;2023;3
2022;4046;36;2023;1
12023;4047;3;2024;2
2023;4048;8;2024;1
12024;4049;69;2025;3
2024;4050;44;2025;1
12025;4051;36;2026;3
2025;4052;63;2026;3
12026;4053;63;2027;2
2026;4054;14;2027;3
12027;4055;67;2028;3
2027;4056;15;2028;1
12028;4057;44;2029;1
2028;4058;58;2029;2
2029;4059;17;2030;2
12029;4060;63;2030;3
12030;4061;43;2031;3
2030;4062;24;2031;2
12031;4063;37;2032;2
2031;4064;28;2032;1
12032;4065;16;2033;1
2032;4066;30;2033;3
12033;4067;68;2034;3
2033;4068;62;2034;2
12034;4069;53;2035;2
2034;4070;37;2035;2
12035;4071;65;2036;2
2035;4072;44;2036;2
12036;4073;1;2037;3
2036;4074;12;2037;1
12037;4075;28;2038;1
2037;4076;26;2038;1
12038;4077;62;2039;1
2038;4078;51;2039;3
12039;4079;50;2040;2
2039;4080;6;2040;1
12040;4081;29;2041;2
2040;4082;3;2041;3
12041;4083;61;2042;3
2041;4084;51;2042;2
12042;4085;11;2043;1
2042;4086;29;2043;2
12043;4087;56;2044;1
2043;4088;20;2044;1
12044;4089;10;2045;3
2044;4090;17;2045;3
12045;4091;46;2046;2
2045;4092;38;2046;2
12046;4093;24;2047;3
2046;4094;31;2047;3
12047;4095;60;2048;3
2047;4096;70;2048;2
12048;4097;52;2049;2
2048;4098;41;2049;2
12049;4099;45;2050;3
2049;4100;68;2050;3
12050;4101;23;2051;3
2050;4102;59;2051;2
12051;4103;46;2052;1
2051;4104;59;2052;2
12052;4105;71;2053;1
2052;4106;55;2053;1
12053;4107;51;2054;2
2053;4108;21;2054;3
12054;4109;54;2055;1
2054;4110;25;2055;2
2055;4111;66;2056;3
12055;4112;7;2056;3
12056;4113;24;2057;2
2056;4114;24;2057;3
2057;4115;37;2058;3
12057;4116;29;2058;3
12058;4117;65;2059;3
2058;4118;54;2059;1
12059;4119;11;2060;2
2059;4120;54;2060;3
12060;4121;35;2061;2
2060;4122;5;2061;1
2061;4123;26;2062;3
12061;4124;59;2062;2
12062;4125;3;2063;1
2062;4126;40;2063;2
12063;4127;21;2064;3
2063;4128;29;2064;1
12064;4129;40;2065;1
2064;4130;25;2065;3
12065;4131;60;2066;1
2065;4132;57;2066;2
12066;4133;11;2067;3
2066;4134;65;2067;3
12067;4135;63;2068;3
2067;4136;3;2068;1
12068;4137;36;2069;2
2068;4138;14;2069;3
12069;4139;49;2070;3
2069;4140;37;2070;2
2070;4141;54;2071;3
12070;4142;13;2071;2
2071;4143;61;2072;2
12071;4144;56;2072;1
2072;4145;42;2073;2
12072;4146;48;2073;2
12073;4147;22;2074;1
2073;4148;14;2074;3
2074;4149;52;2075;2
12074;4150;68;2075;3
2075;4151;5;2076;3
12075;4152;63;2076;3
2076;4153;7;2077;1
12076;4154;11;2077;3
2077;4155;19;2078;1
12077;4156;61;2078;1
12078;4157;27;2079;1
2078;4158;64;2079;1
12079;4159;33;2080;1
2079;4160;33;2080;1
12080;4161;67;2081;3
2080;4162;11;2081;3
12081;4163;7;2082;1
2081;4164;19;2082;3
12082;4165;65;2083;1
2082;4166;50;2083;1
12083;4167;11;2084;1
2083;4168;27;2084;1
12084;4169;40;2085;1
2084;4170;32;2085;3
12085;4171;38;2086;3
2085;4172;60;2086;3
12086;4173;6;2087;2
2086;4174;6;2087;1
12087;4175;35;2088;3
2087;4176;8;2088;3
12088;4177;57;2089;1
2088;4178;67;2089;1
12089;4179;20;2090;3
2089;4180;25;2090;3
12090;4181;18;2091;2
2090;4182;23;2091;3
12091;4183;60;2092;1
2091;4184;52;2092;1
12092;4185;46;2093;2
2092;4186;52;2093;1
12093;4187;43;2094;2
2093;4188;16;2094;1
12094;4189;20;2095;3
2094;4190;40;2095;1
12095;4191;20;2096;1
2095;4192;39;2096;3
12096;4193;50;2097;2
2096;4194;5;2097;1
12097;4195;2;2098;2
2097;4196;1;2098;1
12098;4197;11;2099;3
2098;4198;14;2099;2
12099;4199;70;2100;3
2099;4200;45;2100;3
12100;4201;23;2101;1
2100;4202;11;2101;2
2101;4203;62;2102;3
12101;4204;12;2102;2
2102;4205;24;2103;3
12102;4206;12;2103;3
2103;4207;54;2104;2
12103;4208;15;2104;1
2104;4209;54;2105;3
12104;4210;23;2105;2
2105;4211;71;2106;3
12105;4212;31;2106;1
2106;4213;39;2107;3
12106;4214;2;2107;1
2107;4215;21;2108;3
12107;4216;53;2108;3
2108;4217;64;2109;1
12108;4218;47;2109;2
2109;4219;2;2110;1
12109;4220;6;2110;1
12110;4221;2;2111;2
2110;4222;47;2111;1
2111;4223;62;2112;1
12111;4224;42;2112;1
2112;4225;39;2113;2
12112;4226;15;2113;2
2113;4227;19;2114;1
12113;4228;5;2114;1
2114;4229;57;2115;3
12114;4230;2;2115;3
2115;4231;13;2116;3
12115;4232;54;2116;2
2116;4233;68;2117;2
12116;4234;24;2117;1
2117;4235;12;2118;3
12117;4236;32;2118;3
2118;4237;31;2119;1
12118;4238;40;2119;3
2119;4239;1;2120;1
12119;4240;5;2120;1
2120;4241;45;2121;3
12120;4242;66;2121;2
2121;4243;56;2122;3
12121;4244;39;2122;3
2122;4245;53;2123;3
12122;4246;19;2123;1
2123;4247;27;2124;2
12123;4248;4;2124;3
2124;4249;11;2125;3
12124;4250;21;2125;3
2125;4251;10;2126;1
12125;4252;38;2126;3
12126;4253;12;2127;1
2126;4254;71;2127;3
2127;4255;3;2128;3
12127;4256;57;2128;3
2128;4257;1;2129;3
12128;4258;12;2129;1
2129;4259;25;2130;3
12129;4260;21;2130;2
2130;4261;44;2131;3
12130;4262;38;2131;1
2131;4263;30;2132;2
12131;4264;51;2132;3
2132;4265;67;2133;3
12132;4266;29;2133;3
2133;4267;10;2134;2
12133;4268;54;2134;2
12134;4269;44;2135;2
2134;4270;37;2135;3
2135;4271;46;2136;1
12135;4272;26;2136;1
2136;4273;46;2137;1
12136;4274;5;2137;1
2137;4275;5;2138;1
12137;4276;67;2138;1
2138;4277;30;2139;1
12138;4278;54;2139;1
2139;4279;50;2140;3
12139;4280;39;2140;3
2140;4281;71;2141;1
12140;4282;62;2141;3
2141;4283;58;2142;1
12141;4284;68;2142;3
2142;4285;32;2143;2
12142;4286;32;2143;1
2143;4287;23;2144;1
12143;4288;17;2144;1
2144;4289;16;2145;2
12144;4290;58;2145;2
2145;4291;42;2146;2
12145;4292;36;2146;3
2146;4293;12;2147;1
12146;4294;49;2147;2
2147;4295;57;2148;1
12147;4296;67;2148;1
12148;4297;65;2149;1
2148;4298;12;2149;2
2149;4299;44;2150;1
12149;4300;3;2150;3
2150;4301;63;2151;1
12150;4302;24;2151;3
2151;4303;69;2152;1
12151;4304;9;2152;2
2152;4305;46;2153;1
12152;4306;19;2153;3
12153;4307;4;2154;3
2153;4308;62;2154;1
12154;4309;10;2155;3
2154;4310;65;2155;3
12155;4311;63;2156;1
2155;4312;21;2156;2
2156;4313;70;2157;3
12156;4314;45;2157;2
2157;4315;71;2158;3
12157;4316;48;2158;2
2158;4317;8;2159;2
12158;4318;40;2159;1
2159;4319;68;2160;2
12159;4320;60;2160;1
2160;4321;31;2161;2
12160;4322;19;2161;1
2161;4323;34;2162;1
12161;4324;68;2162;1
2162;4325;24;2163;3
12162;4326;68;2163;3
12163;4327;59;2164;2
2163;4328;10;2164;1
12164;4329;25;2165;2
2164;4330;6;2165;2
12165;4331;31;2166;2
2165;4332;30;2166;3
2166;4333;48;2167;2
12166;4334;34;2167;2
2167;4335;32;2168;1
12167;4336;24;2168;2
2168;4337;41;2169;2
12168;4338;60;2169;2
12169;4339;6;2170;1
2169;4340;28;2170;3
2170;4341;45;2171;2
12170;4342;17;2171;1
2171;4343;45;2172;2
12171;4344;45;2172;1
2172;4345;30;2173;1
12172;4346;19;2173;2
12173;4347;19;2174;1
2173;4348;58;2174;1
12174;4349;45;2175;2
2174;4350;56;2175;2
12175;4351;26;2176;2
2175;4352;55;2176;3
2176;4353;58;2177;3
12176;4354;45;2177;1
12177;4355;31;2178;1
2177;4356;50;2178;2
12178;4357;15;2179;3
2178;4358;2;2179;2
2179;4359;53;2180;3
12179;4360;65;2180;1
2180;4361;70;2181;3
12180;4362;33;2181;2
2181;4363;45;2182;2
12181;4364;69;2182;1
12182;4365;45;2183;2
2182;4366;25;2183;3
12183;4367;51;2184;1
2183;4368;67;2184;3
12184;4369;58;2185;2
2184;4370;24;2185;2
2185;4371;54;2186;2
12185;4372;18;2186;2
2186;4373;33;2187;2
12186;4374;28;2187;2
2187;4375;35;2188;3
12187;4376;66;2188;2
2188;4377;67;2189;3
12188;4378;50;2189;2
12189;4379;22;2190;2
2189;4380;69;2190;3
12190;4381;55;2191;3
2190;4382;64;2191;2
2191;4383;34;2192;3
12191;4384;7;2192;2
12192;4385;61;2193;2
2192;4386;43;2193;1
12193;4387;44;2194;1
2193;4388;4;2194;3
12194;4389;56;2195;1
2194;4390;17;2195;3
2195;4391;5;2196;1
12195;4392;7;2196;2
2196;4393;51;2197;1
12196;4394;65;2197;2
2197;4395;32;2198;3
12197;4396;39;2198;2
2198;4397;47;2199;2
12198;4398;7;2199;3
12199;4399;2;2200;3
2199;4400;13;2200;3
12200;4401;70;2201;1
2200;4402;41;2201;1
12201;4403;36;2202;1
2201;4404;44;2202;1
12202;4405;61;2203;2
2202;4406;62;2203;1
2203;4407;68;2204;2
12203;4408;15;2204;3
2204;4409;22;2205;1
12204;4410;7;2205;2
2205;4411;2;2206;3
12205;4412;60;2206;1
12206;4413;55;2207;2
2206;4414;50;2207;3
12207;4415;12;2208;1
2207;4416;44;2208;2
12208;4417;48;2209;3
2208;4418;33;2209;3
12209;4419;24;2210;1
2209;4420;35;2210;1
12210;4421;63;2211;2
2210;4422;37;2211;1
12211;4423;22;2212;2
2211;4424;21;2212;3
12212;4425;21;2213;2
2212;4426;55;2213;1
2213;4427;44;2214;1
12213;4428;15;2214;3
2214;4429;60;2215;1
12214;4430;43;2215;3
12215;4431;58;2216;3
2215;4432;38;2216;3
2216;4433;2;2217;2
12216;4434;20;2217;3
12217;4435;70;2218;1
2217;4436;27;2218;1
2218;4437;32;2219;1
12218;4438;8;2219;1
12219;4439;29;2220;1
2219;4440;38;2220;3
12220;4441;48;2221;1
2220;4442;22;2221;3
12221;4443;28;2222;3
2221;4444;57;2222;2
2222;4445;57;2223;1
12222;4446;31;2223;1
2223;4447;28;2224;2
12223;4448;6;2224;2
2224;4449;25;2225;2
12224;4450;34;2225;1
12225;4451;64;2226;3
2225;4452;19;2226;2
12226;4453;46;2227;2
2226;4454;15;2227;1
2227;4455;36;2228;2
12227;4456;45;2228;2
12228;4457;63;2229;3
2228;4458;34;2229;3
12229;4459;54;2230;2
2229;4460;34;2230;1
12230;4461;11;2231;1
2230;4462;44;2231;1
12231;4463;21;2232;3
2231;4464;35;2232;1
12232;4465;11;2233;2
2232;4466;6;2233;1
12233;4467;61;2234;3
2233;4468;70;2234;1
12234;4469;40;2235;3
2234;4470;22;2235;3
12235;4471;60;2236;1
2235;4472;7;2236;1
12236;4473;15;2237;2
2236;4474;5;2237;3
12237;4475;16;2238;3
2237;4476;3;2238;1
12238;4477;71;2239;3
2238;4478;49;2239;1
12239;4479;34;2240;1
2239;4480;46;2240;2
12240;4481;1;2241;2
2240;4482;5;2241;2
12241;4483;31;2242;2
2241;4484;38;2242;3
12242;4485;53;2243;1
2242;4486;34;2243;3
12243;4487;13;2244;3
2243;4488;56;2244;3
12244;4489;48;2245;2
2244;4490;41;2245;1
12245;4491;15;2246;3
2245;4492;67;2246;1
12246;4493;14;2247;1
2246;4494;60;2247;1
12247;4495;61;2248;1
2247;4496;65;2248;3
12248;4497;17;2249;3
2248;4498;20;2249;1
12249;4499;58;2250;3
2249;4500;22;2250;1
12250;4501;20;2251;1
2250;4502;57;2251;1
12251;4503;6;2252;3
2251;4504;65;2252;1
2252;4505;35;2253;3
12252;4506;41;2253;1
12253;4507;9;2254;1
2253;4508;13;2254;2
12254;4509;42;2255;2
2254;4510;5;2255;1
12255;4511;15;2256;3
2255;4512;59;2256;2
12256;4513;24;2257;2
2256;4514;10;2257;3
12257;4515;44;2258;1
2257;4516;54;2258;2
12258;4517;52;2259;2
2258;4518;42;2259;2
12259;4519;6;2260;1
2259;4520;67;2260;3
2260;4521;17;2261;1
12260;4522;15;2261;1
12261;4523;56;2262;1
2261;4524;13;2262;2
12262;4525;30;2263;2
2262;4526;32;2263;2
12263;4527;3;2264;2
2263;4528;29;2264;3
2264;4529;10;2265;1
12264;4530;58;2265;3
12265;4531;68;2266;3
2265;4532;40;2266;3
12266;4533;30;2267;3
2266;4534;52;2267;2
12267;4535;38;2268;3
2267;4536;39;2268;1
12268;4537;18;2269;1
2268;4538;3;2269;3
2269;4539;17;2270;1
12269;4540;59;2270;2
12270;4541;20;2271;3
2270;4542;40;2271;2
12271;4543;48;2272;1
2271;4544;43;2272;1
12272;4545;20;2273;2
2272;4546;58;2273;1
12273;4547;31;2274;1
2273;4548;43;2274;3
12274;4549;60;2275;1
2274;4550;5;2275;3
12275;4551;24;2276;2
2275;4552;35;2276;2
2276;4553;69;2277;1
12276;4554;64;2277;3
2277;4555;29;2278;2
12277;4556;43;2278;2
2278;4557;52;2279;1
12278;4558;28;2279;3
2279;4559;9;2280;1
12279;4560;49;2280;2
2280;4561;2;2281;2
12280;4562;3;2281;3
2281;4563;42;2282;3
12281;4564;16;2282;3
2282;4565;15;2283;1
12282;4566;33;2283;2
2283;4567;57;2284;1
12283;4568;18;2284;3
2284;4569;38;2285;3
12284;4570;27;2285;3
2285;4571;20;2286;2
12285;4572;53;2286;2
2286;4573;30;2287;1
12286;4574;34;2287;1
2287;4575;45;2288;1
12287;4576;52;2288;2
12288;4577;65;2289;1
